OBJECTID,TREEID,DATE,COLLECTOR,LANDUSE,HEIGHT,DIAMETER,HAZARD,NOTES,STATUS,GlobalID,Species,Condition,TREE_ID,Donor,Planted,treatmenthistory,latitude,longitude
1773,,"Wed, 10 Nov 2021 15:10:55 GMT",Scott Melendy ,,25,13,No,American Elm,Planted,2e5fe50c-1978-45ca-b252-79b450623f3f,Ulmus americana,Good,WC130,"For Igoe, Brian",2014,Arbotect 7/2024,43.705229570712,-72.2910783209638
1774,,,,,16,4,No,American Elm removed 6/2024 Dutch elm disease ,Planted,e310a694-9ba3-4499-9290-bc80df1d62e9,Ulmus americana,Good,WC129,,2014,,43.7052373266309,-72.2908453441644
1775,,,Scott Melendy ,,30,13,No,American Elm,Planted,748b4564-4b4a-4bac-ae6f-002d9edc470f,Ulmus americana,Fair,WC132,,2014,Arbotect 7/2024,43.7052428720839,-72.2906598963576
1776,,,,,25,10,No,American Elm,Planted,986682ed-9aa6-455f-810c-fbc6e03f6213,Ulmus americana,Fair,WC156,"Huntley, Larry for Karnan, Bob",,Arbotect 7/2024,43.7052528384657,-72.2903855330928
1777,,"Fri, 21 Jun 2024 15:11:06 GMT",,,30,14,No,American Elm planted 2015,Planted,6612b222-834c-41d5-be32-f73c13bc3753,Ulmus americana,Good,WC157,"Class of 2000 for 2000, Fifth Year",2013,Arbortect June 2024,43.7052483981868,-72.2901096679611
1778,,"Wed, 10 Nov 2021 15:00:39 GMT",,,15,4,No,American Elm,Planted,fce4ad56-0858-4b70-af4a-e9dad583361e,Ulmus americana,Good,WC158,"Seiffert, Thomas for Bieneman",2020,,43.7052539436979,-72.2899517796719
1779,,,,,30,12,No,Honeylocust,Planted,495325aa-92ad-45b6-b1dc-dcd9bca21f58,Gleditsia triacanthos,Poor,WC131,"Class of 1950 for Harlow, Alison",,,43.7053542178944,-72.2903756089685
1780,,,,,35,12,No,Black Walnut,Planted,1f7ddd58-2c8b-476c-bf95-76d0adbec9e0,Juglans nigra,Poor,WC154,Robert C. Keene for Keene Rob and Louise,,,43.7052085133711,-72.2898062028349
1781,,,,,25,8,No,Crabapple,Planted,76633f66-ef05-422e-8a02-4989639088b0,Malus,Poor,WC133,,,,43.7054855058162,-72.2905189060342
1782,,,,,25,12,No,Crabapple,Planted,458029cf-83ca-4c5b-bd87-ee8347e2393f,Malus,Poor,WC134,,,,43.7055204072944,-72.2905189060342
1783,,,,,25,12,No,Crabapple,Planted,d046ef7c-ca48-4660-9a9b-e1a43e775eec,Malus,Poor,WC135,,,,43.7055530983283,-72.2905227281493
1784,,,,,25,12,No,Crabapple,Planted,637cfb90-c230-4887-910d-773f0922a780,Malus,Poor,WC136,,,,43.7055924303017,-72.2905311637491
1785,,,,,50,38,No,American Elm,Planted,567ff5ee-21f3-4776-8ebc-003bc73d4eb6,Ulmus americana,Fair,WC137,,,arbotect 2022,43.7056866059232,-72.2902644717264
1786,,,,,18,8,No,Crabapple,Planted,4dfe0c01-a8ab-41fb-9603-87256bc02c05,Malus,Poor,WC138,,,,43.7056921416599,-72.2907150828408
1787,,,,,18,8,No,Crabapple,Planted,515b4f63-5fb5-42c4-a2e8-4f35e6c36f78,Malus,Poor,WC139,,,,43.7056677688521,-72.2906062656014
1788,,,,,65,32,No,Pin Oak,Planted,720342cc-7269-4649-89fb-fcec6e83894f,Quercus palustris,Fair,WC143,,,,43.7060383816046,-72.290451461959
1789,,,,,20,10,No,Yellowwood,Planted,fec2339f-19f8-4fa4-9dc6-4572921e230b,Cladrastus kentukea,Fair,WC144,"Adkins, Laura for Adkins, Laura",,,43.7059630338157,-72.2902851650001
1790,,,,,20,10,No,Yellowwood,Planted,5eb80579-fd92-4596-8324-0c21bc8a617d,Cladrastus kentukea,Fair,WC145,"Adkins, Laura for Adkins, Leslie",,,43.7059502948584,-72.2901977920087
1791,,,,,70,34,No,Pin Oak,Planted,67777709-54e4-426f-bf4c-c371185ae056,Quercus palustris,Fair,WC146,,,,43.7059242546807,-72.2900391662102
1792,,,,,80,40,No,American Elm,Planted,807f728f-6746-4fd6-b84c-5c608871b5fb,Ulmus americana,Fair,WC148,,,arbotect june2022,43.7056927136214,-72.28974642992
1793,,,,,70,40,No,American Elm,Planted,9a306c0f-a27e-415a-a51a-cf979d3c719d,Ulmus americana,Poor,WC149,,,arbotect june 2022,43.7055381488743,-72.2897441366018
1794,,,,,18,5,No,Kentucky Coffee Tree,Planted,8d7e00ce-9c4a-4f4a-9570-f63d4596544e,Gymnocladus dioicus,Good,WC165,Class of 2000 for Class of 2000,,,43.7055604422911,-72.2903459676176
1795,,,,,16,5,No,Sugar Maple removed for construction ,Planted,355f51e4-b76c-4b18-be79-e89bb925f753,Acer saccharum,Poor,AW24,,,,43.7031462264938,-72.2843561038443
1796,,,,,26,8,No,,Planted,6ce025e2-fe81-4737-8681-cf63efecbbfe,Acer 'Armstrong',Good,AW23,,,,43.7031772900604,-72.284567622808
1798,,,,,14,4,No,Sugar maple planted 2017,Planted,cb9a2531-7235-470d-aaf5-2c8b13087a07,Acer saccharum,Good,AW32,Carpenter Family,,,43.7033545573717,-72.2836112545318
1799,,,,,14,4,No,Sugar maple,Planted,ffa21745-a5e4-437f-bb59-86901268aa95,Acer saccharum,Fair,AW33,"Class of 1950 for Carpenter, Russell",,,43.7032503920824,-72.2836265429922
1801,,,,,55,18,No,White Pine,Planted,b6110b93-3092-4f58-82ed-660f5aa6327e,Pinus strobus,Fair,AW35,,,,43.7031196615171,-72.2837001429778
1802,,,,,55,18,No,White pine,Planted,c596ee08-4a85-4758-a680-720b38436471,Pinus strobus,Fair,AW34,,,,43.7030930575914,-72.2838962664153
1803,,,,,12,4,No,White ash,Planted,915f57b4-12a8-4795-b1b6-ba3aa6220967,Fraxinus americana,Poor,AW36,"Chen Family for Chen, George",,Mectinite 7-29-2020,43.7033080201449,-72.2837338320076
1804,,,,,45,22,No,Paper Birch,Planted,e23dbbad-6c61-4ebd-838c-bf59cb2ee018,Betula papyrifera,Fair,AW37,,,,43.7028049918503,-72.2833046785652
1805,,,,,45,24,No,Paper Birch,Planted,5cddf6dc-b956-4bce-bc13-38fd02233e8c,Betula papyrifera,Poor,AW38,,,,43.7026520774299,-72.2832372481187
1806,,,,,40,16,No,Paper birch,Planted,7474a271-0513-41c3-9976-3560d6688d60,Betula papyrifera,Poor,AW39,,,,43.7025966977635,-72.2831207327888
1807,,,,,40,14,No,Paper birch,Planted,a8e938cf-d2d3-472e-95f0-f654a048fa79,Betula papyrifera,Poor,AW41,,,,43.7027252189114,-72.2831575329453
1808,,,,,40,14,No,Paper birch,Planted,c588b284-4506-42e8-8296-da35db634321,Betula papyrifera,Poor,AW42,,,,43.7028980665752,-72.2832434173304
1809,,,,,45,14,No,Paper birch,Planted,e565683a-f725-4e82-9c8c-fbe083741ee9,Betula papyrifera,Poor,AW43,,,,43.7031196613396,-72.2835131400987
1810,,,,,45,16,No,Littleleaf linden,Planted,a0658bc1-a6c5-410b-844e-27e455db66d7,Tilia cordata,Fair,AW50,,,,43.7036515398492,-72.2827989754275
1811,,,,,45,16,No,Littleleaf linden,Planted,b95341d7-2981-4641-8e67-6f0f06934d72,Tilia cordata,Fair,AW51,,,,43.7035850310763,-72.282749837175
1812,,,,,45,16,No,Littleleaf linden,Planted,6da67d34-724b-4efd-b88a-a59612590e8b,Tilia cordata,Fair,AW52,,,,43.7035384942652,-72.2827406642297
1813,,,,,45,16,No,Littleleaf linden,Planted,300474ac-846b-4690-abe9-3a307ec1355e,Tilia cordata,Fair,AW53,,,,43.7034853258291,-72.2827130910425
1814,,,,,35,12,No,Red maple,Planted,3801cc86-48d7-4cfd-8020-2636e5bfc2ae,Acer rubrum,Fair,AW55,,,,43.7037512447016,-72.2824923988061
1815,,,,,35,14,No,Red maple,Planted,ec5d1a05-6f46-4520-b3cb-1f5fc7cbc0fe,Acer rubrum,Fair,AW56,,,,43.7036692626173,-72.2824770029525
1816,,,,,35,16,No,Red maple,Planted,af2a349a-161a-4746-88d1-9fa5f1aff0e9,Acer rubrum,Fair,AW57,,,,43.7036005821572,-72.2824678300073
1817,,,,,18,10,No,Paper birch,Planted,9759dc36-c32f-419f-86f3-e1607d61d377,Betula papyrifera,Fair,AW60,,,,43.7033989224338,-72.2824095721786
1818,,,,,8,4,No,Canadian hemlock,Planted,1f2d6d9d-7bca-4305-921b-655ae4290322,Tsuga canadensis,Fair,AW123,,,,43.7002853265647,-72.2843192514646
1819,,,,,8,4,No,Canadian hemlock,Planted,548ead14-fc69-4b41-bf54-7b3be5966b06,Tsuga canadensis,Fair,AW124,,,,43.7002520509691,-72.284221190237
1820,,,,,8,4,No,Canadian hemlock,Planted,4f1ac797-97fc-4ecf-a1a8-3108be9ff977,Tsuga canadensis,Fair,AW125,,,,43.7003274059066,-72.2841751634386
1821,,,,,8,4,No,Canadian hemlock,Planted,f6951765-85db-4b93-80fa-d6347c3a2335,Tsuga canadensis,Fair,AW126,,,,43.7002808278644,-72.284083217235
1822,,,,,8,4,No,Canadian hemlock,Planted,9640c19e-f098-44a0-902d-11107630c625,Tsuga canadensis,Fair,AW127,,,,43.7003651027501,-72.2840709862047
1823,,,,,8,4,No,Canadian hemlock,Planted,3d896a81-877b-4b6d-9de3-099203e3b805,Tsuga canadensis,Fair,AW128,,,,43.7003118927973,-72.2839973865465
1824,,,,,8,4,No,Canadian hemlock,Planted,aee98806-ff56-41be-bbd2-31fee8a626ca,Tsuga canadensis,AW129,,,,,43.7003961289371,-72.2839851555162
1825,,,,,8,4,No,Canadian hemlock,Planted,1f89c249-692a-4f9e-ab4f-d4b9f5f4e966,Tsuga canadensis,Fair,AW130,,,,43.700356221468,-72.2839054403429
1826,,,,,8,4,No,Canadian hemlock,Planted,04b93789-7c9d-40e2-8b57-b77efb692d59,Tsuga canadensis,Fair,AW131,,,,43.700427155108,-72.2839023825853
1827,,,,,65,30,No,Red Oak,Planted,b7a1071a-2ba1-42d3-9681-f07a7bc42665,Quercus rubra,Fair,AW134,"Class of 1950 for Pinkham, Gordon",,,43.7005865657395,-72.2850066934265
1828,,,,,35,12,No,Beech,Planted,18fdd13d-f912-45b9-8fa9-457176d11c7f,Fagus grandifolia,Poor,AW135,,,,43.7007394854282,-72.2850864089273
1829,,,,,75,32,No,Red Oak,Planted,0b5c1dc3-98c8-457d-bab0-1e5d9a3599c6,Quercus rubra,Fair,AW136,,,,43.7006685521577,-72.2851630126465
1830,,,,,75,32,No,Red Oak,Planted,84cf7b2f-9e5c-4524-954a-842714eedc2b,Quercus rubra,Poor,AW138,,,,43.7008657998129,-72.2853745316101
1831,,,,,75,34,No,Red Oak,Planted,574bbe4c-e64f-46c9-b758-338bba70f21c,Quercus rubra,Poor,AW139,,,,43.7008879833577,-72.2851293242715
1832,,,,,75,38,No,American elm - removed,Dead,a0cfbda5-eda8-400b-bb32-ef89608a14a5,Ulmus americana,Poor,AW141,,,,43.7010896515272,-72.2851814125611
1833,,,,,25,18,No,Crabapple,Planted,01251091-c435-493d-bda3-da9a1a2b4480,Malus,Fair,AW171,,,,43.7024990216345,-72.2854787622132
1834,,,,,16,5,No,Crabapple,Planted,4722a6e3-b5d3-4f3e-9b66-42962e9fde08,Malus,Good,AW182,,,,43.702747222024,-72.2855645929017
1835,,,,,12,4,No,Arborvitae hedge planted 2015,Planted,21ff627f-a2a0-4ee6-a681-75e86e099e40,Thuja occidentalis,Fair,AW147,,,,43.7020801428639,-72.2847584286577
1836,,,,,18,5,No,Red Oak,Planted,d5ab8a3e-33f5-4921-997c-de0218d0abcc,Quercus rubra,Fair,AW177,,,,43.7014951190907,-72.2820577653765
1837,,,,,18,5,No,Red Oak,Planted,ced366a5-99c4-40f0-b6b3-9905c1b39b47,Quercus rubra,Fair,AW178,,,,43.7015527491955,-72.2819749924456
1838,,,,,12,4,No,Crabapple,Planted,c0333a5e-3387-426d-9f80-7587f9c9ef2c,Malus,Good,AW179,,,,43.7024503122909,-72.2834096525805
1839,,,,,12,4,No,Crabapple,Planted,c6ce6125-be53-48f0-825e-5de61e62b72c,Malus,Good,AW180,,,,43.7024747058165,-72.283375856485
1840,,,,,12,4,No,Crabapple,Planted,e5e4fbdd-aa63-4c70-8fd5-4c98bfcbb7ba,Malus,Good,AW181,,,,43.702452561737,-72.2832701508632
1841,,,,,12,4,No,Crabapple,Planted,a1e4be93-2a53-4342-a061-7a3fa3d9e5d0,Malus,Good,AW182,,,,43.7025168223816,-72.2832456354335
1842,,,,,20,6,No,Sugar Maple,Planted,e7a644a0-d23b-4a45-9b98-84f0ca831ba5,Acer saccharum,Poor,AW183,,,,43.7005732635118,-72.281915259762
1843,,,,,20,5,No,Sugar Maple,Planted,d926d265-46b6-4ed8-a925-42e41969b2e0,Acer saccharum,Poor,AW184,,,,43.7005666317184,-72.2817772870874
1844,,,,,30,24,No,Paper birch,Planted,5a5d1067-0486-4019-8538-852af6d53307,Betula papyrifera,Poor,CH23,,,,43.7070776664375,-72.2911166237658
1845,,,,,35,16,No,White Pine Removed 10-21,Planted,dbbebbd8-07ce-417c-9ff3-383aede7f264,Pinus strobus,Poor,CH26,,,,43.7070942441486,-72.2912070407633
1846,,,,,35,16,No,White Pine,Planted,d6ec44c8-2613-49f5-96c3-0305b96b7c8a,Pinus strobus,Poor,CH25,,,,43.707118716413,-72.2912996007479
1847,,,,,40,16,No,White Pine,Planted,f36a8e8a-3caa-47fc-9322-adeb2107cfd3,Pinus strobus,Poor,CH24,,,,43.707130912168,-72.2914023026358
1848,,,,,50,21,No,Zelkova,Planted,fcfd6cf6-b53a-45de-bf8b-8280270ef9c9,Zelkova serrata,Fair,CH32,,,,43.7076073219153,-72.2917210831116
1849,,,,,45,20,No,Paper Birch,Planted,57a2ed04-e070-4bf2-ab69-1f315b166bf6,Betula papyrifera,Fair,CH34,,,,43.7078832077665,-72.2916674389313
1850,,,,,16,8,No,White Pine,Planted,4bcea1a6-0e7b-41ca-a39a-698405290882,Pinus strobus,Good,CH62,,,,43.707789035596,-72.2915877505244
1851,,,,,16,8,No,White Pine,Planted,822d6b14-769e-43e9-970c-9d62d50a8075,Pinus strobus,Good,CH63,,,,43.7078289187095,-72.2915417505744
1852,,,,,16,8,No,White Pine,Planted,cdc6d0a6-7559-41ea-b358-97436095da3d,Pinus strobus,Good,CH64,,,,43.7077857201577,-72.2915049775936
1853,,,,,70,35,No,Pin Oak,Planted,6fc0306c-faa2-4f33-9acd-941224ef6ba9,Quercus palustris,Good,CH41,,,,43.7075674580919,-72.2907708034208
1854,,,,,35,18,No,Hemlock,Planted,c8f26b62-816b-40ff-82c1-65e61a9acd37,Tsuga canadensis,Fair,CH42,,,,43.7074422435226,-72.2905960572743
1855,,,,,50,20,No,White Pine,Planted,bf05cf57-04b8-4d3e-ad68-4b9fa6f07fae,Pinus strobus,Poor,CH43,,,,43.7074677208003,-72.2904902977926
1856,,,,,12,15,No,Hawthorn,Planted,b295edca-301d-4db6-ac51-19ce85011831,Crataegus,Poor,CH50,,,,43.7073170481293,-72.2901853039103
1857,,,,,24,6,No,Red oak,Planted,f5334d1b-b4c1-4d82-95db-2b0f3bd51eab,Quercus rubra,Poor,AET01,,,,43.7002414327522,-72.2800998068143
1858,,,,,24,5,No,Red Oak,Planted,6bf4c193-a810-4236-a5a5-b6481ca8bc8f,Quercus rubra,Poor,AET02,,,,43.700236934167,-72.2799894603687
1859,,,,,24,5,No,Red Oak,Planted,805f71ce-de39-4187-a28d-44990a80ad66,Quercus rubra,Poor,AET03,,,,43.700223631566,-72.2798882875232
1860,,,,,20,6,No,Red Oak,Planted,74b408a4-16b3-4b03-bf0b-93cea08d6278,Quercus rubra,Poor,AET04,,,,43.700236972751,-72.2797932298654
1861,,,,,24,6,No,Red Oak,Planted,de1b2ce1-e045-4987-a7b5-0561270e4180,Quercus rubra,Poor,AET05,,,,43.7002458152301,-72.2797043414194
1862,,,,,18,4,No,Red Oak,Planted,ce733ddb-3612-4cfb-b4c1-d84d1fcb6734,Quercus rubra,Poor,AET06,,,,43.7002324740471,-72.2795816572052
1863,,,,,24,6,No,Red Oak,Planted,2bd5e5f5-074a-4394-983b-9eec5ce503da,Quercus rubra,Poor,AET07,,,,43.7002192102658,-72.2789901233791
1864,,,,,14,4,No,Red Oak,Planted,61bd3cfe-a73d-4b29-b26c-c648650873ce,Quercus rubra,Poor,AET08,,,,43.7002170384363,-72.2788858384246
1865,,,,,24,6,No,Red Oak,Planted,f5c22db9-b196-47a4-b30e-a9d1d646c74b,Quercus rubra,Poor,AET09,,,,43.7002125783149,-72.278763261931
1866,,,,,24,6,No,Red Oak,Planted,891bd456-d92b-4ed4-8246-66a5baa7d2db,Quercus rubra,Poor,AET10,,,,43.7002059077793,-72.2786253426256
1868,,,,,24,5,No,Red Oak,Planted,d10a9f3c-edb5-4760-bf8a-012797e8f7f0,Quercus rubra,Poor,AET13,,,,43.7003931704024,-72.2790176961979
1869,,,,,24,5,No,Red Oak,Planted,a0298aa8-4008-46d2-bc22-6363800cf96b,Quercus rubra,Poor,AET14,,,,43.7003975916898,-72.2791050827772
1870,,,,,24,5,No,Red Oak,Planted,f5c7feca-e8ef-4307-b846-ed5427d89fa3,Quercus rubra,Poor,AET16,,,,43.7004186506761,-72.2793242191226
1871,,,,,24,5,No,Red Oak,Planted,4e7aa67a-21b2-49b3-822c-ad3815a14ab1,Quercus rubra,Poor,AET15,,,,43.700415334771,-72.2792276864464
1873,,,,,16,5,No,Red Oak,Planted,acda9a45-995f-4fdf-9f64-69b61f3be580,Quercus rubra,Poor,AET17,,,,43.7004104976678,-72.2796494505741
1874,,,,,16,5,No,Red Oak,Planted,e2869204-b347-47ae-9377-0e2ece478c67,Quercus rubra,Poor,AET18,,,,43.7004248860496,-72.2797981252364
1875,,,,,16,5,No,Red Oak,Planted,2601fa26-07d6-4432-8067-3b249b5cb01e,Quercus rubra,Poor,AET19,,,,43.7004027217733,-72.2799881866915
1876,,,,,16,5,No,Red Oak,Planted,eaf38bce-d083-4961-89a1-3b29af122ff2,Quercus rubra,Poor,AET20,,,,43.7004182348591,-72.2802012076856
1877,,,,,16,5,No,Red Oak,Planted,386b07f0-ff1f-40e5-b3fd-de2a61e50a84,Quercus rubra,Poor,AET21,,,,43.7004215507641,-72.2803897401801
1878,,,,,65,18,No,Pin Oak,Planted,e1a099a1-8c20-42ca-90a4-4e77ebfe30d0,Quercus palustris,Fair,AET22,"David Taylor for Lindenthal, Walt",,,43.7006398388485,-72.2807161918163
1879,,,,,65,16,No,Pin Oak,Planted,1915b094-b513-4eb9-8d31-d280b3593a7b,Quercus palustris,Poor,AET23,,,,43.7006343123208,-72.2805782725928
1880,,,,,65,18,No,Pin Oak,Planted,da1e09c6-695d-4486-8bc4-fa0e5080490c,Quercus palustris,Poor,AET24,,,,43.7006353982872,-72.2804556150632
1881,,,,,70,18,No,Pin Oak,Planted,7cec05df-f9be-46a6-85d6-0133053e135f,Quercus palustris,Fair,AET25,,,,43.7006420495128,-72.2803191978702
1882,,,,,65,18,No,Pin Oak,Planted,218663cf-78d4-4abe-9032-cc76dcce9187,Quercus palustris,Fair,AET26,,,,43.7006342929993,-72.2801889229587
1883,,,,,70,18,No,Pin Oak,Planted,7b6f2094-e106-49fc-b37b-a219e18abf78,Quercus palustris,Fair,AET27,,,,43.7006209905457,-72.2800203461877
1884,,,,,65,18,No,Pin Oak,Planted,edbd4586-72b8-4d0d-b441-57e1ae936cfd,Quercus palustris,Fair,AET28,,,,43.7006276417433,-72.2798640001195
1885,,,,,65,18,No,Pin Oak,Planted,25e31e7c-fc56-4a7c-98e3-f244487b3502,Quercus palustris,Fair,AET29,,,,43.7006331876819,-72.279722996372
1886,,,,,14,10,No,Crabapple,Planted,db3e2988-b137-4a8b-b140-21e70dff2bc5,Malus,Fair,AET32,,,,43.7012872454082,-72.2808993662009
1887,,,,,14,6,No,Crabapple,Planted,b058e76d-a7b8-43f8-b558-03a44deca9bc,Malus,Fair,AET33,,,,43.7012141409924,-72.2809085934976
1888,,,,,14,8,No,Crabapple,Planted,24def0ea-474b-4e28-9c91-4d1cefa171da,Malus,Poor,AET36,,,,43.7008396202006,-72.2808779088562
1889,,,,,16,12,No,Crabapple,Planted,4fffaa76-1c82-4fa2-a11d-c15428f8af61,Malus,Poor,AET37,,,,43.7007642659069,-72.2808993665283
1890,,,,,16,4,No,Arborvitae hedge,Planted,9294212f-2101-4e5a-8b2e-9e3fea535fba,Thuja occidentalis,Good,AET45,,,,43.6999354397123,-72.2797621099058
1891,,,,,75,22,No,Pin Oak,Planted,cdfd05be-b97e-44ef-b8c0-79b4f6034975,Quercus palustris,Good,AET46,,,,43.7007354893028,-72.2795873372384
1892,,,,,12,5,No,Crabapple,Planted,84a05915-be94-47b6-a389-e2916a9f4256,Malus,Good,AET47,,,,43.6999265583666,-72.2802924366849
1893,,,,,12,5,No,Crabapple,Planted,a3024ecd-1e8d-40fc-96b1-8c920d754a0a,Malus,Good,AET48,,,,43.6999309796883,-72.28014223298
1894,,,,,12,5,No,Crabapple,Planted,83e9d8eb-836a-486f-a13f-74e065469270,Malus,Good,AET49,,,,43.7000152163633,-72.2801177175503
1895,,,,,12,5,No,Crabapple,Planted,93c7b9de-5f67-4698-aca5-a0122cb6f714,Malus,Good,AET50,,,,43.699990821837,-72.2800104288623
1896,,,,,12,5,No,Crabapple,Planted,abef1244-d096-4d1f-bcf8-d9ba2e82e6d6,Malus,Good,AET51,,,,43.7000174270209,-72.2798602254849
1897,,,,,30,10,No,Pin Oak,Planted,b72af7e0-d8c3-469f-ac91-6e6e76f934d4,Quercus palustris,Good,AET52,"Louise Rogers for Rogers, Scotty",,,43.7016786245713,-72.2795001973608
1898,,,,,35,10,No,Pin Oak,Planted,503cc995-4804-46fe-a5a4-83afc691a429,Quercus palustris,Good,AET53,"Louise Rogers for Rogers, Scotty",,,43.7017739116378,-72.2794971396033
1899,,,,,40,12,No,Pin Oak,Planted,8acecf63-7d01-4a31-9744-50bd26206b18,Quercus palustris,Good,AET54,,,,43.7015855479533,-72.279420535884
1900,,,,,45,12,No,Pin Oak,Planted,add3f649-da01-4911-872f-331be988a2eb,Quercus palustris,Good,AET55,,,,43.7016099030109,-72.2792611052099
1901,,,,,20,6,No,American Elm,Planted,4ce97e35-0c65-4d95-b699-14b31633117f,Ulmus americana,Fair,AET56,,,,43.701536760287,-72.2788564671971
1902,,,,,20,4,No,Miscellaneous Larch and Spruce,Planted,d1bc2506-c7c2-4ec9-ba0d-98099abee9c4,Miscellaneous conifers,Fair,AET58,,,,43.6992341908267,-72.2804014195899
1903,,,,,10,3,No,Ginkgo,Planted,5e5bf96e-d505-40af-b724-2883258abdf0,Ginkgo biloba,Fair,AET79,"Mens Lacrosse 2001 for Demaine, Matt",2017,,43.6995715868201,-72.2788009992984
1904,,,,,40,8,No,Callery Pear,Planted,28707a7f-a13a-4310-82ea-69da89bc0d53,Pyrus calleryana,Good,NC03,,,,43.7083870503433,-72.2855877948637
1905,,,,,40,8,No,Callery Pear,Planted,680f610b-7339-460d-aa5f-01fc387e8859,Pyrus calleryana,Good,NC04,,,,43.7084313730432,-72.2855295370351
1906,,,,,40,8,No,Callery Pear,Planted,557273bc-d396-4054-bae6-ed9eb9ceaa3a,Pyrus calleryana,Good,NC05,,,,43.708500086784,-72.2854498221891
1907,,,,,40,8,No,Callery Pear,Planted,85ec67e2-879e-41ac-8cb6-4b12905a05c6,Pyrus calleryana,Good,NC06,,,,43.7085710107883,-72.285409964275
1908,,,,,40,8,No,Callery Pear,Planted,14d892db-afff-40a9-8c3f-a4af396ee9d6,Pyrus calleryana,Good,NC08,,,,43.7086418957751,-72.285336417986
1909,,,,,40,8,No,Callery Pear,Planted,2e45f62a-0f07-45d1-843d-3fd681542fd2,Pyrus calleryana,Good,NC09,,,,43.7087083990558,-72.2852781604847
1910,,,,,10,6,No,Kousa Dogwood,Planted,a0112ce9-9b4d-4eca-bf45-1157719d0298,Cornus kousa,Poor,NC10,,,,43.7088125161643,-72.2851586410939
1911,,,,,35,10,No,Red Maple,Planted,a385b210-a95d-4908-b68a-3c725b920f5e,Acer rubrum,Fair,NC15,,,,43.7094174774211,-72.2850849874116
1912,,,,,30,12,No,Red Maple,Planted,d3442573-5e91-41e8-a2e5-e89a8df07e91,Acer rubrum,Fair,NC13,,,,43.7092756701466,-72.2851647562816
1913,,,,,35,10,No,Red Maple,Planted,6ab1b555-7a9e-4e59-964e-e86cb8e7da59,Acer rubrum,Fair,NC12,,,,43.7092136269473,-72.2852812716114
1914,,,,,30,8,No,Red Maple,Planted,2a7dad63-737f-4fec-9442-6c6c8b3677f5,Acer rubrum,Fair,NC11,,,,43.7090983815296,-72.285391564033
1915,,,,,10,6,No,Shad,Planted,b6311698-04dd-40ee-998c-0578697a8837,Amelanchier,Poor,NC16,,,,43.7092019840774,-72.2848582470674
1916,,,,,10,6,No,Shad,Planted,e7286c53-c63e-4a72-9e75-01923a398ae2,Amelanchier,Poor,NC17,,,,43.7092424188005,-72.2847632164217
1917,,,,,10,6,No,Shad,Planted,ebde2cec-aa3c-4d20-9a01-145b08ba7a2c,Amelanchier,Poor,NC18,,,,43.7092579295988,-72.2847088077202
1918,,,,,10,6,No,Shad,Planted,80f9b90e-7c9c-4d57-b0af-56dccf25335b,Amelanchier,Poor,NC19,,,,43.7092817580568,-72.2847701230199
1919,,,,,10,6,No,Shad,Planted,cfc66c4f-6855-4b23-983b-14e9319c34cb,Amelanchier,Poor,NC20,,,,43.7093271755781,-72.2847501942265
1920,,,,,10,6,No,Shad,Planted,71e89eaa-c8e4-4131-ada8-85e6178c82cc,Amelanchier,Poor,NC21,,,,43.7092950391813,-72.284699621228
1921,,,,,16,6,No,Honeylocust ,Planted,2bc6c0d6-6253-4035-93d8-0298c5f67e58,Gleditsia triacanthos,Good,AET80,,,,43.6999649836563,-72.2786059790032
1922,,,,,45,12,No,White Pine,Planted,9e6d90d9-2cf5-4d8e-bd54-fc8c0b1c68b1,Pinus strobus,Poor,AET44,,,,43.7004616018791,-72.2807074897664
1923,,,,,40,12,,White Pine,Planted,e1b2bb78-cbf5-4340-82ed-a005097aa433,,,,,,,43.7003507512097,-72.280666586079
1924,,,,,40,12,,White Pine,Planted,e96d074a-5d2b-414e-bef3-8264911577a0,,,,,,,43.7002952630107,-72.2806552705097
1925,,,,,40,12,,White Pine,Planted,be7ce148-d785-49cf-9bfe-4e1640a6e2d7,,,,,,,43.7002130365406,-72.2806447093117
1926,,"Tue, 02 Jul 2024 12:25:32 GMT",Scott Melendy,,30,12,No,American elm,Planted,aeffcf83-7a28-4db0-8a61-982e1d560337,Ulmus americana,Fair,TC136,"E. King for Landsberger, Mark",2013,Arbotect 7/2024,43.7052123652561,-72.2921494147195
1927,,,Scott Melendy ,,30,12,No,American Elm,Planted,33f6699c-3661-402d-b7fd-dc47a52d9a7e,Ulmus americana,Fair,TC135,Michael Lazar for Class of 1991,2013,Arbotect 7/2024,43.70521015479,-72.292406906703
1930,,,,,65,35,No,American Elm,Planted,040e4deb-17fa-4f19-95d1-4b84b0fbc863,Ulmus americana,Fair,TC56,,,"Arbotect 2016, 2020",43.704936467053,-72.2928360601453
1931,,,,,60,31,No,American Elm,Planted,75a6c6ba-3f0f-4e08-af10-d9c11cd92caf,Ulmus americana,Good,TC85,,,"Arbotect 2017,2020,2023",43.7052179106818,-72.2930598098935
1932,,,,,18,5,No,Honeylocust,Planted,1e5690c6-3348-490c-8cdc-95e27c307633,Gleditsia triacanthos,Good,TC129,,,,43.7041309667563,-72.2944116697575
1933,,,,,18,5,No,Honeylocust,Planted,477eb9e4-1a74-4532-ad00-207fbff14582,Gleditsia triacanthos,Good,TC130,,,,43.704173082158,-72.2944254563511
